time,x,y,yaw,vx,vy,r,delta,Fx,Delta_delta,target_x,target_y,target_yaw,cost,alpha_f,alpha_r,runtime,vx_goal,r_goal
0,1.5,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,5.0,-0.698,1.5,0.0,1.5707963267948966,20.615968829835086,-0.0698,0.0,0.009041547775268555,2.5,1.6666666666666667
0.1,1.5,0.0,1.5707963267948966,0.21276595744680848,0.0,0.0,-0.0698,5.0,0.698,1.499925000624998,0.01499975000125,1.5807963267948966,17.10571137765149,-0.0345237364565579,-0.00012320545132304888,0.0074291229248046875,2.5,1.6666666666666667
0.2,1.5,0.021276595744680847,1.5707963267948966,0.4255564996975295,0.00821727755195593,0.05698525035651833,0.0,4.999999999999853,0.6979999999999773,1.4997000099998665,0.029998000039999625,1.5907963267948966,13.51845277785584,0.002397939831414314,6.470685160841566e-05,0.00913238525390625,2.5,1.6666666666666667
0.30000000000000004,1.4991782722448044,0.0638322457144338,1.5764948518305484,0.6383247984624245,0.02400463854720339,0.16782483623166608,0.06979999999999772,5.0,0.6979999999999992,1.4993250506234812,0.0449932503037435,1.6007963267948966,10.013210217268748,0.04022256055357072,0.0006808078613038919,0.005655765533447266,2.5,1.6666666666666667
0.4,1.4964140983495327,0.1276500101120956,1.593277335453715,0.851111752763774,0.04705435072087287,0.33245250127391474,0.13959999999999761,5.0,0.698,1.4988001599914669,0.05998400127995125,1.6107963267948966,6.800976879400224,0.07899267811555391,0.0019094548798260051,0.008327484130859375,2.5,1.6666666666666667
0.5,1.4897966283778359,0.21263390486467537,1.6265225855811065,1.0639844010554098,0.07689775951682487,0.5508751548897441,0.20939999999999762,4.99999999999999,0.6979999999999997,1.4981253905924494,0.0749687539060175,1.6207963267948966,4.145585233968575,0.11887683210259267,0.003946945357730989,0.0074269771575927734,2.5,1.6666666666666667
0.6000000000000001,1.476192670593976,0.3184388813246436,1.681610101070081,1.2770448364235443,0.1129022522247338,0.8231623714930256,0.27919999999999756,5.0,0.6979999999999998,1.4973008099028062,0.08994600971916691,1.6307963267948966,2.2759848079824168,0.16007035348874077,0.006992862466905078,0.010733842849731445,2.5,1.6666666666666667
0.7000000000000001,1.4508492236163208,0.44411152760546846,1.7639263382193835,1.4904375792784135,0.15427099010740047,1.1494527149922387,0.34899999999999753,5.0,0.698,1.4963265003799193,0.10491427100629916,1.6407963267948966,1.1232258296148956,0.20276937832651845,0.011247664391784165,0.01581716537475586,2.5,1.6666666666666667
0.8,1.4071027263969298,0.5874233594344349,1.8788716097186073,1.7043544919186853,0.2000421855414786,1.5299623207079633,0.4187999999999975,5.0,0.22605676615241113,1.4952025594539289,0.11987204095375906,1.6507963267948966,0.49433502625763476,0.23784244345481595,0.01691158754190165,0.014883756637573242,2.5,1.6666666666666667
0.9,1.3363600212168334,0.7437687487652306,2.0318678417894036,1.9190366602714604,0.20648558232183628,1.6676621518382027,0.4414056766152386,5.0,0.006312291525445204,1.4939290995179915,0.13481782379701657,1.6607963267948966,0.15681580369110956,0.26598094086844226,0.022856099510568762,0.015156745910644531,2.5,1.6666666666666667
1.0,1.2324881886371943,0.9064464128383102,2.1986340569732237,2.133986068546516,0.19006216521675148,1.666982539314409,0.44203690576778315,5.0,0.006548733356733453,1.4925062479170388,0.14975012497024223,1.6707963267948966,0.022849528787738424,0.29003769941705526,0.028504209247761605,0.017925024032592773,2.5,1.6666666666666667
1.1,1.091756934372527,1.0679856209181708,2.3653323109046647,2.3488400387961614,0.1718345289118936,1.6666980410702297,0.4426917791034565,3.3742684078572887,0.0065259329942078375,1.4909341469350452,0.16466745125576224,1.6807963267948967,0.00016752844097161836,0.3073493170795263,0.03486970359307594,0.012174606323242188,2.5,1.6666666666666667
1.2000000000000002,0.9121191337349148,1.2202880401828191,2.5320021150116876,2.4943954412113944,0.15179319607371677,1.666717583171107,0.4433443724028773,0.0006189162298514345,0.005836452140396436,1.4892129537807994,0.17956831093337908,1.6907963267948967,1.8839773363295946e-05,0.3164609548077682,0.04337604751810258,0.0031669139862060547,2.5,1.6666666666666667
1.3,0.6989173695029796,1.3506548520771617,2.6986738733287985,2.496247344569562,0.13041893798476928,1.666417084296501,0.4439280176169169,0.00018648456910183984,0.005956657386623652,1.487342840572182,0.1944512139295423,1.7007963267948967,5.3135221702102935e-06,0.32559285018961437,0.051908961750563684,0.0020067691802978516,2.5,1.6666666666666667
1.4000000000000001,0.4677908025849328,1.4458552150556414,2.8653155817584484,2.4979144972460485,0.10898308625173625,1.6664141664210446,0.4445236833555793,-0.00019265874645944212,0.005759182850836423,1.4853239943189558,0.20931467196635473,1.7107963267948967,4.407213141109281e-06,0.33474422288521966,0.06046967323438062,0.0020062923431396484,2.5,1.6666666666666667
1.5,0.22449924228045426,1.503507259000515,3.031956998400553,2.499398623299591,0.08744213589154984,1.6664184790268368,0.4450996016406629,-0.0005189760507672859,0.005553441696456676,1.4831566169040633,0.22415719871039885,1.7207963267948967,1.1835500658131146e-05,0.3439149077624738,0.0690579143825897,0.002895832061767578,2.5,1.6666666666666667
1.6,-0.024896746591540647,1.5221630030856876,3.198598846303237,2.500700804078367,0.06579708303668418,1.6664245818982895,0.44565494581030857,-0.039878210918852276,0.00584189912705529,1.4808409250634404,0.238977309921369,1.7307963267948967,2.2708292273364425e-07,0.3530460359458145,0.07772479243622354,0.007092952728271484,2.5,1.6666666666666667
