time,x,y,yaw,vx,vy,r,vx_cmd,delta,target_x,target_y,target_yaw,cost,alpha_f,alpha_r,runtime,vx_goal,r_goal
0,1.4,0.0,1.5707963267948966,0.0,0.0,0.0,0.1,0.0,1.4,0.0,1.5707963267948966,14.785862790424325,0.0,0.0,0.17627286911010742,2.5,1.7857142857142858
0.1,1.4,0.0,1.5707963267948966,0.5686486739299612,0.0,0.0,0.6752287050006424,0.6979999999999975,1.3999300005833313,0.013999766667833332,1.5807963267948966,8.421399189296634,-0.36146760644198533,0.031124736357833326,0.4815373420715332,2.5,1.7857142857142858
0.2,1.4,0.05686486739299612,1.5707963267948966,1.0941977077857103,0.22848612038567198,1.3569130618690615,0.0,0.698,1.3997200093332087,0.027998133370666315,1.5907963267948966,4.019420640878718,-0.2793588588900023,-0.12242372319600471,0.2116990089416504,2.5,1.7857142857142858
0.30000000000000004,1.3771513879614328,0.16628463817156716,1.7064876329818026,0.9912404459541313,0.1919208623890643,2.1906903887953946,1.3848202794914104,0.698,1.3993700472485824,0.04199370028349393,1.6007963267948966,2.0528148478950685,-0.3294450429745742,-0.05553155652691513,0.20920038223266602,2.5,1.7857142857142858
0.4,1.3447266800187816,0.26190132450815196,1.9255566718613422,1.3984095539745527,0.2666958868959912,2.4039061175720637,6.927940745274501e-15,-0.698,1.398880149325369,0.05598506786128783,1.6107963267948966,4.18911463561589,0.5849422827972212,-0.276724291002045,0.09336042404174805,2.5,1.7857142857142858
0.5,1.2711418694404208,0.38377025171887386,2.1659472836185487,1.4086924052103451,-0.2662046217556425,0.9343916225823459,0.043208296891951235,0.6979999999999998,1.3982503645529527,0.06997083697894965,1.6207963267948966,3.6813326171879677,-0.6505013981973481,-0.20679027695299737,0.212327241897583,2.5,1.7857142857142858
0.6000000000000001,1.2142092601781773,0.5153433110205654,2.259386445876783,1.340021262565622,-0.08888201479770397,1.3417082397863762,2.196360157582274,0.6979999999999996,1.3974807559092859,0.08394960907122245,1.6307963267948966,0.7630993838380015,-0.5543502154034698,-0.11021068616229486,0.24388527870178223,2.5,1.7857142857142858
0.7000000000000001,1.1359206780716875,0.6244600736126624,2.3935572698554206,1.7099180095710453,0.0541634222335238,1.698641721292171,2.3196822175774328,0.27513710531473634,1.3965714003545913,0.09791998627254588,1.6407963267948966,0.5589007635878405,-0.13109490639934201,-0.10248738217802647,0.3069472312927246,2.5,1.7857142857142858
0.8,1.0068949413491188,0.7367983663753395,2.5634214419846377,1.9976565066214904,0.07062884313813417,1.9268793594111604,2.357876579049621,0.2284646265813075,1.395522388823667,0.11188057155684178,1.6507963267948966,0.041479286696804646,-0.0708178112103462,-0.04256921951016022,0.4465627670288086,2.5,1.7857142857142858
0.9,0.8357386872636136,0.8400540500286864,2.7561093779257537,2.297055173837579,0.16028204531248733,1.8015424346446303,0.0,-0.698,1.394333826216792,0.12582996887721548,1.6607963267948966,2.81068189283376,0.5271754259637151,-0.2205072505813465,0.07704544067382812,2.5,1.7857142857142858
1.0,0.6168629728900468,0.9115729266592392,2.936263621390217,2.25992758184992,-0.44149672237341586,0.4541512167596544,1.1456699649489157e-16,0.6521504533394498,1.3930058313892362,0.13976678330555942,1.6707963267948966,1.0152453672294677,-0.7110178768919645,-0.1825680129261576,0.14443373680114746,2.5,1.7857142857142858
1.1,0.40461907496396543,1.0008726920781255,2.9816787430661824,2.1769697737580924,-0.24937486922866078,1.0646678666941063,0.4837465927860425,0.698,1.3915385371393754,0.15368962117204474,1.6807963267948967,0.3909892836510312,-0.6976962666544497,-0.19612828995224055,0.1598374843597412,2.5,1.7857142857142858
1.2000000000000002,0.19367057058262593,1.0601565913414812,3.088145529735593,2.1029404017963604,-0.18452394154743124,1.6282331576750209,1.013124518515332,0.6979999999999994,1.3899320901954126,0.16759709020448713,1.6907963267948967,0.3128736559615728,-0.6783088640893884,-0.21934648431799725,0.09390616416931152,2.5,1.7857142857142858
1.3,-0.015337420713624567,1.0898168974663824,3.2509688455030954,2.0544836835122986,-0.1801092078408167,1.9395845479281324,1.5215002755905744,0.698,1.3881866512007033,0.18148779966757278,1.7007963267948967,0.21372952552537425,-0.6735759947258521,-0.1972757834221194,0.13251662254333496,2.5,1.7857142857142858
1.4000000000000001,-0.22152414918796826,1.0852938092823683,3.444927300295909,2.0745399064832597,-0.15522455895255313,1.8106156359214696,1.3889649885989714,0.698,1.3863023946976918,0.1953603605019311,1.7107963267948967,0.21955118317531985,-0.6614207390917308,-0.19222117367959105,0.20453667640686035,2.5,1.7857142857142858
1.5,-0.42414360187778877,1.038140206401852,3.6259888638880557,2.067712833281055,-0.13588367841985205,1.8602957980623487,1.4201872863235778,0.698,1.3842795091104592,0.20921338546303894,1.7207963267948967,0.22434454300937373,-0.6532413779252365,-0.18866293552043598,0.19448471069335938,2.5,1.7857142857142858
1.6,-0.6134548987024745,0.9538772830944059,3.8120184436942908,2.066346238208951,-0.12298117906982639,1.895267319886095,1.4421252863503249,0.698,1.3821181967258775,0.22304548925994439,1.7307963267948967,0.2264604945020365,-0.648216523105778,-0.1865436906179155,0.32196807861328125,2.5,1.7857142857142858
1.7000000000000002,-0.7830060055095099,0.8351274045842949,4.0015451756829,2.0684476243236545,-0.11528912637354853,1.9200562416334446,1.463542933851659,0.698,1.3798186736733848,0.23685528869379446,1.7407963267948967,0.22385007920205655,-0.6455860815834122,-0.18471316950858427,0.2999393939971924,2.5,1.7857142857142858
