Corner ID,Radius (meters),Turn Angle (degrees),Center X (meters),Center Y (meters)
1,0.5541058582831078,168.65675269961494,-9.101231726672252,-19.365399822640892
2,1.1026912720183515,105.86618335961579,-2.119393868491703,-12.348291560414989
3,1.1326276974234346,172.30563903403447,0.7517029689464915,1.2173930395567356
4,1.6751638739944077,142.51997069465108,2.568124788668645,-1.4149844142504662
5,1.2429621991565365,94.00421558961675,5.637283767559316,-13.703248356093418
6,1.2345500245038084,94.14118779555976,13.435288648089239,-4.459970444297388
7,1.1612928460045577,100.61589012598064,13.584304165211398,-1.358772871106386
