Corner ID,Radius (meters),Turn Angle (degrees),Center X (meters),Center Y (meters)
1,0.9240323325461077,126.71987067754608,-4.434565208943812,-4.429824322099965
2,0.4903000159872806,139.4714683541219,-0.7459479549484505,-4.936299818996492
3,0.9479778510269522,119.11498855294101,0.7507852462541007,-13.922602588479805
4,5.10987884732366,122.97144771641086,1.2781977701965275,-4.988823718970756
5,1.0415302224344938,109.93995527137284,5.725374146372589,-22.862680353783418
