Corner ID,Radius (meters),Turn Angle (degrees),Center X (meters),Center Y (meters)
1,1.0683173968520479,170.45982091495839,1.167185301148515,1.1030043217741081
2,9.091435654676857,153.06117463221196,9.378921608082166,-5.74429209449392
3,0.9522867214695587,121.37311768593696,10.204650116120371,-0.8676085825322186
4,0.9292331856761429,123.76614206972823,13.73938195859426,-7.10768638325951
5,0.851659062385728,133.5387687005513,17.5971535465321,-7.236351145249385
