time,x,y,yaw,vx,vy,r,delta,Fx,Delta_delta,target_x,target_y,target_yaw,cost,alpha_f,alpha_r,runtime,vx_goal,r_goal
0,0.8,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,4.999999999996927,-0.6979999999995019,0.8,0.0,1.5707963267948966,75.03781191054566,-0.055839999999960144,0.0,0.05062389373779297,2.5,3.125
0.08,0.8,0.0,1.5707963267948966,0.1702127659573422,0.0,0.0,-0.055839999999960144,4.999999999994271,0.697999999999711,0.7999744001365331,0.006399931733551786,1.5787963267948966,68.25825026574678,-0.02810702827069042,-0.00010075919060181908,0.06563782691955566,2.5,3.125
0.16,0.8,0.013617021276587376,1.5707963267948966,0.3346436958072759,0.005260148596884453,0.036477039146013426,1.672273430841642e-14,4.999999999953643,0.6979999999974967,0.7998976021845148,0.012799453873657133,1.5867963267948966,61.26966537708522,0.0013287656320840405,-0.0009290444018616298,0.06522583961486816,2.5,3.125
0.24,0.7995791881122493,0.04038851694116945,1.5737144899265776,0.49346510344701394,0.015214404571945912,0.10298683311121166,0.05583999999981645,5.0,0.698,0.7997696110589877,0.01919815685308343,1.5947963267948966,54.22299227114727,0.03173661783287744,-0.0023929514993432785,0.06064438819885254,2.5,3.125
0.32,0.7982468401586977,0.07986200528537274,1.5819534365754746,0.6468856278547158,0.029577721564959178,0.1956292062898588,0.11167999999981645,5.0,0.698,0.7995904349513404,0.025595631157024096,1.6027963267948966,47.257307813763155,0.06302063448332969,-0.004381791936430571,0.05888986587524414,2.5,3.125
0.4,0.7953033917683754,0.13158323494260807,1.5976037730786634,0.7951143161625039,0.04803390737355948,0.31092866817704407,0.16751999999981645,4.999999999994336,0.6979999999996759,0.7993600853287823,0.031991467349307336,1.6107963267948966,40.49747131048739,0.09518292261840733,-0.006791478687925127,0.06616711616516113,2.5,3.125
0.48,0.7897570653418753,0.19506652461890941,1.622478066532827,0.9383616410252218,0.07024492036628191,0.44578419386411916,0.22335999999979053,5.0,0.698,0.7990785769336111,0.03838525609859994,1.6187963267948966,34.05300461888497,0.1282449999884545,-0.009527371490362159,0.06828856468200684,2.5,3.125
0.56,0.7802670089276349,0.2697449224702113,1.6581408020419564,1.0768398270856971,0.09586018782680802,0.5974345639842322,0.2791999999997905,4.999999999999251,0.6979999999999553,0.7987459277822676,0.04477658820460439,1.6267963267948966,28.017916020740756,0.16222882126258295,-0.01250418771050959,0.0656273365020752,2.5,3.125
0.64,0.7651125112539879,0.3548947293321858,1.7059355671606948,1.2107624997668207,0.12452430985994388,0.76342768838165,0.33503999999978695,5.0,0.698,0.7983621591641841,0.05116505462424743,1.6347963267948966,22.471181052966283,0.1971513555348889,-0.01564531812245807,0.07621550559997559,2.5,3.125
0.72,0.7421914774547164,0.4495304512924155,1.7670097822312267,1.3403438478948329,0.1558831227335506,0.9415920273553982,0.39087999999978695,5.0,0.698,0.797927295640421,0.05755024649785883,1.6427963267948966,17.477650588201023,0.2330232718268418,-0.018882027250439592,0.07290983200073242,2.5,3.125
