time,x,y,yaw,vx,vy,r,delta,Fx,Delta_delta,target_x,target_y,target_yaw,cost,alpha_f,alpha_r,runtime,vx_goal,r_goal
0,0.8,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,5.0,-0.698,0.8,0.0,1.5707963267948966,125.01764113767543,-0.0349,0.0,0.06703853607177734,2.5,3.125
0.05,0.8,0.0,1.5707963267948966,0.10638297872340424,0.0,0.0,-0.0349,4.999999999937018,0.6979999999967023,0.7999900000208333,0.0039999833333541675,1.5757963267948967,118.02236425012609,-0.01746049809255707,-6.290026343313815e-05,0.07196736335754395,2.5,3.125
0.1,0.8,0.005319148936170212,1.5707963267948966,0.2105055903432833,0.002055212316023401,0.014251615430759338,-1.6488893583854747e-13,5.0,0.698,0.7999600003333323,0.007999866667333334,1.5807963267948966,110.86786424038213,0.0008868126379634536,-0.0003968258038152875,0.07123184204101562,2.5,3.125
0.15000000000000002,0.7998972393841989,0.015844428453334378,1.5715089075664346,0.31240979994419704,0.005981270065960555,0.04088007949100078,0.03489999999983511,5.0,0.698,0.7999100016874874,0.011999550005062476,1.5857963267948967,103.61429849463306,0.019646594221490482,-0.0010017025599788952,0.07346224784851074,2.5,3.125
0.2,0.7995870450969568,0.03146470137784182,1.5735529115409845,0.4121464519389851,0.011716385185880786,0.07889124017170701,0.0697999999998351,4.999999999945103,0.6979999999969958,0.7998400053332623,0.015998933354666466,1.5907963267948966,96.3197098228707,0.038732105533666406,-0.0018536252699335213,0.07118749618530273,2.5,3.125
0.25,0.7989444223042249,0.052070330821407884,1.57749747354957,0.5097661633546322,0.01919340836522178,0.1273624500338431,0.1046999999996849,5.0,0.698,0.7997500130205621,0.019997916731769868,1.5957963267948967,89.03947141247403,0.05812555242067538,-0.002926021859801316,0.07271003723144531,2.5,3.125
0.30000000000000004,0.7978139738178094,0.07755163586617551,1.583865596051262,0.605319464335025,0.028340035163369352,0.18543308294134847,0.13959999999968492,5.0,0.698,0.7996400269991901,0.023996400161996535,1.6007963267948966,81.82586156621048,0.07782771089825136,-0.004192823653571696,0.08137130737304688,2.5,3.125
0.35000000000000003,0.7960015501810958,0.10779650566752924,1.5931372501983294,0.6988569353778697,0.03907977296596939,0.25230019476605636,0.1744999999996849,4.999999999893047,0.6979999999923094,0.7995100500187909,0.027994283683468957,1.6057963267948967,74.72777118830412,0.0978451631162112,-0.005629201371875054,0.0779871940612793,2.5,3.125
0.4,0.7932674586217879,0.14268698223775356,1.6057522599366323,0.7904292960506795,0.05133291043858314,0.32721508767442054,0.20939999999930037,5.0,0.698,0.7993600853287823,0.031991467349307336,1.6107963267948966,67.79052407396416,0.11818606534326423,-0.007211743267755832,0.07873845100402832,2.5,3.125
0.45,0.7893211527043554,0.18209460230011215,1.6221130143203533,0.88008744628975,0.0650173983368394,0.40948020369296456,0.24429999999930035,4.999999999998137,0.6979999999999026,0.799190136678274,0.035987851230128196,1.6157963267948967,61.05578985407453,0.13885851395193605,-0.008918465874619029,0.09894251823425293,2.5,3.125
0.5,0.7838173946250295,0.22587429605203918,1.6425870245050014,0.9678824667636453,0.08004962753625008,0.4984462026624306,0.27919999999929546,5.0,0.698,0.7990002083159731,0.03998333541654267,1.6207963267948966,54.561571549463594,0.15986986781982845,-0.010728766566069812,0.08356356620788574,2.5,3.125
0.55,0.7763539586970877,0.2738566694301083,1.667509334638123,1.0538655857441905,0.096345105862608,0.5935091719527262,0.31409999999929544,5.0,0.698,0.7987903049900789,0.04397782002165419,1.6257963267948967,48.342252128596684,0.181226472899108,-0.01262335493085422,0.0862128734588623,2.5,3.125
0.6000000000000001,0.7664710298288897,0.32583854461353345,1.697184793235759,1.1380881197100434,0.11381903972699037,0.6941079446185329,0.34899999999929543,5.0,0.698,0.7985604319481634,0.04797120518355569,1.6307963267948966,42.4286867058355,0.2029335726661802,-0.01458417731228504,0.08907365798950195,2.5,3.125
