time,x,y,yaw,vx,vy,r,delta,Fx,Delta_delta,target_x,target_y,target_yaw,cost,alpha_f,alpha_r,runtime,vx_goal,r_goal
0,0.4,0.0,1.5707963267948966,0.0,0.0,0.0,0.0,5.0,-0.698,0.4,0.0,1.5707963267948966,127.65267947837805,-0.0698,0.0,0.009356021881103516,2.5,6.25
0.1,0.4,0.0,1.5707963267948966,0.21276595744680848,0.0,0.0,-0.0698,4.999999999953145,0.6979999999979866,0.3999800001666661,0.003999933333666667,1.5807963267948966,121.66675507847071,-0.03527359242843414,-0.0001258836725761694,0.006726980209350586,2.5,6.25
0.2,0.4,0.021276595744680847,1.5707963267948966,0.4165026291658843,0.00821727755193324,0.05698525035635998,-2.0133894551577214e-13,4.999999999938655,0.6979999999968812,0.39992000266663114,0.007999466677333233,1.5907963267948966,114.6929853438062,0.001618850447205264,-0.0013925187952223382,0.007344484329223633,2.5,6.25
0.30000000000000004,0.3991782722448067,0.06292685866126929,1.5764948518305326,0.6115474117934567,0.023658837770276445,0.1591795502145548,0.06979999999948679,4.999999999956346,0.6979999999970725,0.39982001349959506,0.011998200080998268,1.6007963267948966,107.01529381058059,0.040030130854833576,-0.003585270240307134,0.006551980972290039,2.5,6.25
0.4,0.3964639369440143,0.12406712492364366,1.592412806851988,0.7983094816630648,0.04572860718897463,0.2991795065481132,0.13959999999919404,4.999999999953367,0.6979999999970007,0.39968004266439117,0.015995733674653668,1.6107963267948966,98.88639885630833,0.07987940110223768,-0.006489342088657564,0.0110321044921875,2.5,6.25
0.5,0.3901666148592465,0.20378058096995144,1.6223307575067993,0.9772015671126016,0.07376602992819614,0.47057890600767877,0.2093999999988941,5.0,0.698,0.39950010415798654,0.019991667708271335,1.6207963267948966,90.52543245009483,0.1211901938862017,-0.009913053826183186,0.016900062561035156,2.5,6.25
0.6000000000000001,0.3777660812180883,0.30099102312922477,1.6693886481075673,1.1486416171397977,0.10707534685279188,0.6678421809066746,0.2791999999988941,5.0,0.698,0.3992802159740817,0.023985602591777844,1.6307963267948966,82.117980321651,0.1639959303174022,-0.013688331972756197,0.013465642929077148,2.5,6.25
0.7000000000000001,0.35580415903766033,0.4142434002320149,1.7361728661982347,1.3130518119158578,0.14495036589430932,0.8862071059773065,0.3489999999988941,5.0,0.698,0.39902040010131185,0.027977138935013107,1.6407963267948966,73.81785368344003,0.20831932987472143,-0.01766852327145708,0.00843667984008789,2.5,6.25
0.8,0.3198909357509687,0.5413708838327074,1.8247935767959653,1.4708555932865433,0.18669295084907728,1.1215968730150145,0.41879999999889406,5.0,0.698,0.39872068252104775,0.031965877587669084,1.6507963267948966,65.749901642093,0.2541685497550029,-0.021725880907715964,0.009136676788330078,2.5,6.25
0.9,0.2648617133443855,0.6790461867134974,1.9369532640974667,1.6224736466131107,0.23162588109136487,1.370537860905281,0.48859999999889403,5.0,0.698,0.39838109320479775,0.03595141967920442,1.6607963267948966,58.01332461480811,0.3015381616226375,-0.025749184217848838,0.009931564331054688,2.5,6.25
1.0,0.1851451813603497,0.8222453045735323,2.074007050187995,1.768319608600361,0.27910107878627194,1.6300825356079174,0.558399999998894,5.0,0.698,0.39800166611121035,0.03993336665873126,1.6707963267948966,50.6851022033276,0.3504115146181663,-0.02964160227282904,0.010026931762695312,2.5,6.25
1.1,0.0754192704502285,0.9636975614602504,2.2370153037487865,1.908796026407435,0.3285042804054182,1.8977382129517655,0.628199999998894,4.999999999999219,0.6979999999999551,0.39758243918267877,0.043911320334869934,1.6807963267948967,43.82328633276694,0.400763257807349,-0.033318823028741645,0.01104116439819336,2.5,6.25
1.2000000000000002,-0.06837356671351338,1.0934580843751052,2.426789125043963,2.044290839789052,0.37925716935367154,2.1714027654397428,0.6979999999988895,4.9999999999998055,0.6979999999999814,0.3971234543415465,0.04788488291556776,1.6907963267948967,37.47002195134222,0.4525615695371576,-0.03670743952353479,0.011262178421020508,2.5,6.25
1.3,-0.24762204952757247,1.198812684608668,2.643929401587937,2.175174460621381,0.43081781939372776,2.44930801952579,0.7677999999988876,4.999999999999702,0.697999999999982,0.39662475748591525,0.05185365704787795,1.7007963267948967,31.65234069415805,0.5057699707881715,-0.039743570743403435,0.012098073959350586,2.5,6.25
1.4000000000000001,-0.4593208326322259,1.2647937766614352,2.888860203540516,2.301797408955772,0.48268007991266193,2.7299709285670026,0.8375999999988858,4.999999999999829,0.6979999999999835,0.3960863984850549,0.0558172458576946,1.7107963267948967,26.368635557880214,0.5603487458563925,-0.042371687918155536,0.005662441253662109,2.5,6.25
